date,close,SMA50,SMA100,Signal,Entry/Exit,Position,Entry/Exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Daily Returns,Portfolio Cumulative Returns
2015-07-13,125.66,127.6656,127.38535,1.0,0.0,500.0,0.0,62830.0,77752.9,140582.9,0.008537020178215782,0.4058290000000002
2015-07-14,125.61,127.59880000000001,127.35695,1.0,0.0,500.0,0.0,62805.0,77752.9,140557.9,-0.00017783101643231713,0.40557900000000013
2015-07-15,126.82,127.56119999999999,127.3302,1.0,0.0,500.0,0.0,63410.0,77752.9,141162.9,0.004304276031443344,0.41162900000000024
2015-07-16,128.51,127.61540000000001,127.2853,1.0,0.0,500.0,0.0,64254.99999999999,77752.9,142007.9,0.005985992070154378,0.4200790000000001
2015-07-17,129.62,127.7076,127.2598,1.0,0.0,500.0,0.0,64810.0,77752.9,142562.9,0.003908233274346085,0.42562900000000026
2015-07-20,132.07,127.84379999999999,127.29259999999998,1.0,0.0,500.0,0.0,66035.0,77752.9,143787.9,0.00859269838085508,0.43787900000000035
2015-07-21,130.75,127.90639999999999,127.29594999999999,1.0,0.0,500.0,0.0,65375.0,77752.9,143127.9,-0.004590094159522495,0.4312790000000004
2015-07-22,125.22,127.8844,127.26355,1.0,0.0,500.0,0.0,62610.0,77752.9,140362.9,-0.01931838586327339,0.40362900000000024
2015-07-23,125.16,127.87029999999999,127.22425,1.0,0.0,500.0,0.0,62580.0,77752.9,140332.9,-0.00021373169120897373,0.40332900000000027
2015-07-24,124.5,127.8401,127.17565,1.0,0.0,500.0,0.0,62250.0,77752.9,140002.9,-0.00235155120431485,0.4000290000000004
2015-07-27,122.77,127.7165,127.11795000000001,1.0,0.0,500.0,0.0,61385.0,77752.9,139137.9,-0.006178443446528625,0.39137900000000037
2015-07-28,123.38,127.60870000000001,127.08765,1.0,0.0,500.0,0.0,61690.0,77752.9,139442.9,0.002192069881750358,0.39442900000000036
2015-07-29,122.99,127.4647,127.05154999999999,1.0,0.0,500.0,0.0,61495.0,77752.9,139247.9,-0.0013984218629990997,0.39247900000000047
2015-07-30,122.37,127.3107,127.00385,1.0,0.0,500.0,0.0,61185.0,77752.9,138937.9,-0.002226245422731643,0.3893790000000006
2015-07-31,121.3,127.13550000000001,126.97174999999999,1.0,0.0,500.0,0.0,60650.0,77752.9,138402.9,-0.0038506411857384126,0.3840290000000006
2015-08-03,118.44,126.8765,126.93375,0.0,-1.0,0.0,-500.0,0.0,136972.9,136972.9,-0.010332153444761683,0.36972900000000064
2015-08-04,114.64,126.5185,126.83564999999999,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-08-05,115.4,126.2341,126.75375,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-08-06,115.13,125.8958,126.65555,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-08-07,115.52,125.57060000000001,126.54035,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-08-10,119.72,125.3594,126.45285,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-08-11,113.49,125.0185,126.31280000000001,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-08-12,115.24,124.72409999999999,126.2062,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-08-13,115.15,124.42469999999999,126.0856,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-08-14,115.96,124.1567,125.9783,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-08-17,117.16,123.92689999999999,125.9161,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-08-18,116.5,123.7009,125.8387,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-08-19,115.01,123.45270000000001,125.75630000000001,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-08-20,112.65,123.12809999999999,125.6191,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-08-21,105.76,122.6715,125.4324,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-08-24,103.12,122.19049999999999,125.22109999999999,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-08-25,103.74,121.7269,125.0053,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-08-26,109.69,121.36869999999999,124.82869999999998,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-08-27,112.92,121.0811,124.69779999999999,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-08-28,113.29,120.7893,124.5747,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-08-31,112.76,120.5125,124.4367,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-09-01,107.72,120.11470000000001,124.24289999999999,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-09-02,112.34,119.8209,124.0978,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-09-03,110.37,119.46609999999998,123.93849999999999,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-09-04,109.27,119.1015,123.7634,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-09-08,112.31,118.8127,123.62480000000001,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-09-09,110.15,118.52510000000001,123.4788,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-09-10,112.57,118.26799999999999,123.3285,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-09-11,114.21,118.02019999999999,123.2015,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-09-14,115.31,117.7976,123.0684,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-09-15,116.28,117.6032,122.93449999999999,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-09-16,116.41,117.41760000000001,122.7958,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-09-17,113.92,117.24459999999999,122.60849999999999,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-09-18,113.45,117.11219999999999,122.4374,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-09-21,115.21,116.9508,122.3031,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-09-22,113.4,116.70560000000002,122.18560000000001,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-09-23,114.32,116.4798,122.0393,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-09-24,115.0,116.24340000000001,121.9023,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-09-25,114.71,115.9674,121.7914,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-09-28,112.44,115.62379999999999,121.6657,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-09-29,109.06,115.1636,121.5037,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-09-30,110.3,114.75460000000001,121.33050000000001,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-10-01,109.58,114.4418,121.16310000000001,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-10-02,110.38,114.14620000000001,121.00824999999999,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-10-05,110.78,113.87180000000001,120.85595,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-10-06,111.31,113.6426,120.67955,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-10-07,110.78,113.39059999999999,120.49965,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-10-08,109.5,113.1208,120.29275,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-10-09,112.12,112.9158,120.11325,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-10-12,111.6,112.7218,119.92865,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-10-13,111.79,112.5888,119.73265,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-10-14,110.21,112.5002,119.50935,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-10-15,111.86,112.4294,119.33175000000001,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-10-16,111.04,112.3476,119.1217,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-10-19,111.73,112.27179999999998,118.92119999999998,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-10-20,113.77,112.15280000000001,118.75609999999999,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-10-21,113.76,112.1582,118.58834999999999,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-10-22,115.5,112.1634,118.44375,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-10-23,119.08,112.242,118.33335,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-10-26,115.28,112.22840000000001,118.19255000000001,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-10-27,114.55,112.17620000000001,118.05154999999999,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-10-28,119.27,112.2316,117.96625,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-10-29,120.53,112.34200000000001,117.89735,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-10-30,119.5,112.47900000000001,117.80355000000002,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-11-02,121.18,112.78739999999999,117.72945,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-11-03,122.57,113.17640000000002,117.68345000000001,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-11-04,122.0,113.5416,117.63425000000001,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-11-05,120.92,113.76620000000001,117.56745000000001,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-11-06,121.06,113.929,117.50505000000001,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-11-09,120.57,114.07459999999999,117.43195,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-11-10,116.77,114.1548,117.33364999999999,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-11-11,116.11,114.32260000000001,117.21865,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-11-12,115.72,114.39020000000001,117.10555000000001,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-11-13,112.34,114.42960000000001,116.94785,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-11-16,114.175,114.52770000000001,116.81459999999998,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-11-17,113.69,114.55529999999999,116.684,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-11-18,117.29,114.6981,116.6116,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-11-19,118.78,114.8223,116.54514999999999,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-11-20,119.3,114.9241,116.47214999999998,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-11-23,117.75,114.9729,116.38525,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-11-24,118.88,115.0249,116.31405000000001,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-11-25,118.03,115.0573,116.23745,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-11-27,117.81,115.13510000000001,116.18985,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-11-30,118.3,115.2321,116.17215,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-12-01,117.34,115.27470000000001,116.11274999999999,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-12-02,116.28,115.33229999999999,116.01895,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-12-03,115.2,115.34989999999999,115.91484999999999,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-12-04,119.03,115.4305,115.83695,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-12-07,118.28,115.5019,115.73465,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-12-08,118.23,115.6177,115.62075,0.0,0.0,0.0,0.0,0.0,136972.9,136972.9,0.0,0.36972900000000064
2015-12-09,115.62,115.74889999999999,115.45625,1.0,1.0,500.0,500.0,57810.0,79162.9,136972.9,0.0,0.36972900000000064
2015-12-10,116.17,115.8663,115.31045,1.0,0.0,500.0,0.0,58085.0,79162.9,137247.9,0.0020076964129400743,0.37247900000000067
2015-12-11,113.18,115.9383,115.19004999999999,1.0,0.0,500.0,0.0,56590.0,79162.9,135752.9,-0.010892698540378443,0.35752900000000065
2015-12-14,112.48,115.98029999999999,115.06324999999998,1.0,0.0,500.0,0.0,56240.0,79162.9,135402.9,-0.002578213798747564,0.3540290000000006
2015-12-15,110.49,115.9745,114.92315,1.0,0.0,500.0,0.0,55245.0,79162.9,134407.9,-0.0073484393613431065,0.34407900000000047
2015-12-16,111.34,115.97509999999998,114.80884999999998,1.0,0.0,500.0,0.0,55670.0,79162.9,134832.9,0.003162016518374333,0.34832900000000055
2015-12-17,108.98,115.9391,114.66485,1.0,0.0,500.0,0.0,54490.0,79162.9,133652.9,-0.008751573243622301,0.3365290000000005
2015-12-18,106.03,115.8697,114.49525,1.0,0.0,500.0,0.0,53015.0,79162.9,132177.9,-0.011036049348723487,0.3217790000000005
2015-12-21,107.33,115.7739,114.34485,1.0,0.0,500.0,0.0,53665.0,79162.9,132827.9,0.004917614820631799,0.32827900000000043
2015-12-22,107.23,115.6865,114.20415000000001,1.0,0.0,500.0,0.0,53615.0,79162.9,132777.9,-0.0003764269404243903,0.3277790000000005
2015-12-23,108.61,115.62289999999999,114.10584999999999,1.0,0.0,500.0,0.0,54305.0,79162.9,133467.9,0.005196647936140053,0.3346790000000006
2015-12-24,108.03,115.57929999999999,114.03975,1.0,0.0,500.0,0.0,54015.0,79162.9,133177.9,-0.002172807094439899,0.3317790000000007
2015-12-28,106.82,115.4785,113.95395,1.0,0.0,500.0,0.0,53410.0,79162.9,132572.9,-0.004542795764162055,0.3257290000000008
2015-12-29,108.74,115.4325,113.89004999999999,1.0,0.0,500.0,0.0,54370.0,79162.9,133532.9,0.007241298938169161,0.3353290000000009
2015-12-30,107.32,115.3443,113.80804999999998,1.0,0.0,500.0,0.0,53660.0,79162.9,132822.9,-0.00531704171780889,0.32822900000000077
2015-12-31,105.26,115.1741,113.66345,1.0,0.0,500.0,0.0,52630.0,79162.9,131792.9,-0.007754686880048545,0.3179290000000008
2016-01-04,105.35,115.0059,113.58205,1.0,0.0,500.0,0.0,52675.0,79162.9,131837.9,0.0003414447971021861,0.31837900000000086
2016-01-05,102.71,114.7501,113.45675000000001,1.0,0.0,500.0,0.0,51355.0,79162.9,130517.9,-0.010012295402156757,0.30517900000000076
2016-01-06,100.7,114.3825,113.31225,1.0,0.0,500.0,0.0,50350.0,79162.9,129512.9,-0.007700093243915185,0.29512900000000086
2016-01-07,96.45,114.0059,113.11715,1.0,0.0,500.0,0.0,48225.0,79162.9,127387.9,-0.01640763198106132,0.27387900000000087
2016-01-08,96.96,113.6541,112.91515,1.0,0.0,500.0,0.0,48480.0,79162.9,127642.9,0.0020017599787733875,0.2764290000000007
2016-01-11,98.53,113.2393,112.73545,1.0,0.0,500.0,0.0,49265.0,79162.9,128427.9,0.006149969955242307,0.2842790000000006
2016-01-12,99.96,112.82789999999999,112.58494999999999,1.0,0.0,500.0,0.0,49980.0,79162.9,129142.9,0.005567326102817294,0.2914290000000006
2016-01-13,97.39,112.3857,112.43235,0.0,-1.0,0.0,-500.0,0.0,127857.9,127857.9,-0.009950217936874561,0.2785790000000006
2016-01-14,99.52,111.9525,112.36994999999999,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-01-15,97.13,111.44369999999999,112.31005,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-01-19,96.66,110.93689999999998,112.23925,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-01-20,96.79,110.45429999999999,112.11025,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-01-21,96.3,109.95909999999999,111.94405,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-01-22,101.42,109.57610000000001,111.82535,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-01-25,99.44,109.2295,111.69215,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-01-26,99.99,108.90710000000001,111.61485,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-01-27,93.42,108.4611,111.42565,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-01-28,94.09,108.0961,111.26285000000001,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-01-29,97.34,107.75939999999999,111.14354999999999,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-02-01,96.43,107.4142,110.98474999999999,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-02-02,94.48,106.95800000000001,110.82805,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-02-03,96.35,106.5094,110.66584999999999,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-02-04,96.6,106.0554,110.48975,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-02-05,94.02,105.5808,110.27685,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-02-08,95.01,105.10340000000001,110.06415000000001,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-02-09,94.99,104.6426,109.84995,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-02-10,94.27,104.1718,109.65345,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-02-11,93.7,103.6798,109.45594999999999,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-02-12,93.99,103.21279999999999,109.24375,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-02-16,96.64,102.82,109.07615,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-02-17,98.12,102.47840000000001,108.91414999999999,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-02-18,96.26,102.02300000000001,108.72675,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-02-19,96.04,101.5782,108.54005000000001,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-02-22,96.88,101.1512,108.38445,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-02-23,94.69,100.7326,108.24075,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-02-24,96.1,100.33120000000001,108.09875,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-02-25,96.76,100.00280000000001,107.97055,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-02-26,96.91,99.69140000000002,107.83585000000001,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-02-29,96.69,99.41539999999999,107.69494999999999,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-03-01,100.53,99.1992,107.58715000000001,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-03-02,100.75,99.0346,107.48684999999999,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-03-03,101.5,98.944,107.40684999999999,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-03-04,103.01,98.8576,107.31575000000001,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-03-07,101.87,98.75039999999998,107.21844999999999,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-03-08,101.03,98.59880000000001,107.11084999999999,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-03-09,101.12,98.46060000000001,107.01995000000001,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-03-10,101.17,98.3476,106.91305,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-03-11,102.26,98.21799999999999,106.82525,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-03-14,102.52,98.12200000000001,106.73315000000001,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-03-15,104.58,98.1084,106.64125,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-03-16,105.97,98.1208,106.56335000000001,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-03-17,105.8,98.18259999999998,106.46635,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-03-18,105.92,98.28699999999999,106.33475,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-03-21,105.91,98.4762,106.24105,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-03-22,106.72,98.67139999999999,106.16275,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-03-23,106.13,98.8234,106.03135,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-03-24,105.67,98.9376,105.88275,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-03-28,105.19,99.09360000000001,105.73965,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-03-29,107.68,99.2568,105.60465,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-03-30,109.56,99.50540000000001,105.47455,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-03-31,108.99,99.75200000000001,105.34445,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-04-01,109.99,100.016,105.23514999999999,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-04-04,111.12,100.3124,105.13574999999999,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-04-05,109.81,100.48020000000001,105.02815000000001,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-04-06,110.96,100.7106,104.97004999999999,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-04-07,108.54,100.88159999999999,104.89435000000002,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-04-08,108.66,101.18639999999999,104.82375,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-04-11,109.02,101.485,104.79055,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-04-12,110.44,101.74700000000001,104.75319999999999,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-04-13,112.04,102.0592,104.7367,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-04-14,112.1,102.41159999999999,104.68480000000001,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-04-15,109.85,102.6816,104.59549999999999,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-04-18,107.48,102.89920000000001,104.47730000000001,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-04-19,106.91,103.15700000000001,104.36890000000001,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-04-20,107.13,103.3994,104.25139999999999,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-04-21,105.97,103.61900000000001,104.13080000000002,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-04-22,105.68,103.84719999999999,104.00949999999999,0.0,0.0,0.0,0.0,0.0,127857.9,127857.9,0.0,0.2785790000000006
2016-04-25,105.08,104.0748,103.87729999999999,1.0,1.0,500.0,500.0,52540.0,75317.9,127857.9,0.0,0.2785790000000006
2016-04-26,104.35,104.28200000000001,103.7474,1.0,0.0,500.0,0.0,52175.0,75317.9,127492.9,-0.002854731698236912,0.2749290000000004
2016-04-27,97.82,104.3056,103.56279999999998,1.0,0.0,500.0,0.0,48910.0,75317.9,124227.9,-0.025609269222050757,0.24227900000000036
2016-04-28,94.83,104.2398,103.3591,1.0,0.0,500.0,0.0,47415.0,75317.9,122732.9,-0.012034333672226616,0.22732900000000034
2016-04-29,93.74,104.18939999999999,103.10619999999999,1.0,0.0,500.0,0.0,46870.0,75317.9,122187.9,-0.004440537133889921,0.22187900000000038
2016-05-02,93.64,104.14139999999999,102.85979999999999,1.0,0.0,500.0,0.0,46820.0,75317.9,122137.9,-0.0004092058215257044,0.22137900000000044
